           1   9.60000008E-02
           2   3.47135998E-02
           3   1.34034259E-02
           4   5.28950943E-03
           5   2.10461230E-03
           6   8.40073160E-04
           7   3.35746998E-04
           8   1.34253714E-04
           9   5.36942753E-05
