         1   1319.754395      1.000000
         2    659.877197      2.000000
         3    439.918152      3.000000
         4    329.938599      4.000000
         5    263.950867      5.000000
         6    219.959076      6.000000
         7    188.536346      7.000000
         8    164.969299      8.000000
         9    146.639374      9.000000
        10    131.975433     10.000000
